#,,,,,
pl_name,ra,dec,sy_dist,sy_disterr1,sy_disterr2
Kepler-247 b,288.6425609,43.0393769,663.711,13.884,-13.336
Kepler-247 c,288.6425609,43.0393769,663.711,13.884,-13.336
Kepler-247 d,288.6425609,43.0393769,663.711,13.884,-13.336
Kepler-248 b,293.0613138,43.5813577,738.792,12.7425,-12.7425
Kepler-248 c,293.0613138,43.5813577,738.792,12.7425,-12.7425
Kepler-249 b,296.9853002,43.6586043,190.401,1.2195,-1.2195
Kepler-249 c,296.9853002,43.6586043,190.401,1.2195,-1.2195
Kepler-249 d,296.9853002,43.6586043,190.401,1.2195,-1.2195
Kepler-25 b,286.6383905,39.4879038,243.249,1.414,-1.397
Kepler-25 c,286.6383905,39.4879038,243.249,1.414,-1.397
Kepler-25 d,286.6383905,39.4879038,243.249,1.414,-1.397
Kepler-250 b,289.5947633,44.1418114,760.585,16.92,-16.211
Kepler-250 c,289.5947633,44.1418114,760.585,16.92,-16.211
Kepler-250 d,289.5947633,44.1418114,760.585,16.92,-16.211
Kepler-251 b,296.5662171,44.1058077,924.625,27.219,-25.73
Kepler-251 c,296.5662171,44.1058077,924.625,27.219,-25.73
Kepler-251 d,296.5662171,44.1058077,924.625,27.219,-25.73
Kepler-251 e,296.5662171,44.1058077,924.625,27.219,-25.73
Kepler-252 b,295.579329,44.5459052,379.424,3.512,-3.45
Kepler-252 c,295.579329,44.5459052,379.424,3.512,-3.45
Kepler-253 b,291.8419337,44.858124,838.595,20.317,-19.394
Kepler-253 c,291.8419337,44.858124,838.595,20.317,-19.394
Kepler-253 d,291.8419337,44.858124,838.595,20.317,-19.394
Kepler-254 b,288.1646541,45.8164257,1389.48,75.41,-68.16
Kepler-254 c,288.1646541,45.8164257,1389.48,75.41,-68.16
Kepler-254 d,288.1646541,45.8164257,1389.48,75.41,-68.16
Kepler-255 b,296.0642702,45.9767647,1052.53,31.055,-31.055
Kepler-255 c,296.0642702,45.9767647,1052.53,31.055,-31.055
Kepler-255 d,296.0642702,45.9767647,1052.53,31.055,-31.055
Kepler-256 b,292.58042,46.0973588,1026.43,24.19,-23.11
Kepler-256 c,292.58042,46.0973588,1026.43,24.19,-23.11
Kepler-256 d,292.58042,46.0973588,1026.43,24.19,-23.11
Kepler-256 e,292.58042,46.0973588,1026.43,24.19,-23.11
Kepler-257 b,297.3159994,46.0232642,780.256,17.54,-16.799
Kepler-257 c,297.3159994,46.0232642,780.256,17.54,-16.799
Kepler-257 d,297.3159994,46.0232642,780.256,17.54,-16.799
Kepler-258 b,294.0684116,46.5791357,575.988,8.1805,-8.1805
Kepler-258 c,294.0684116,46.5791357,575.988,8.1805,-8.1805
Kepler-259 b,288.2119707,46.6150461,1002.14,26.33,-25.046
Kepler-259 c,288.2119707,46.6150461,1002.14,26.33,-25.046
Kepler-26 b,284.9410627,46.5664505,335.307,3.0565,-3.0565
Kepler-26 c,284.9410627,46.5664505,335.307,3.0565,-3.0565
Kepler-26 d,284.9410627,46.5664505,335.307,3.0565,-3.0565
Kepler-26 e,284.9410627,46.5664505,335.307,3.0565,-3.0565
Kepler-260 b,291.9259658,38.0140525,627.365,7.2615,-7.2615
Kepler-260 c,291.9259658,38.0140525,627.365,7.2615,-7.2615
Kepler-261 b,291.3647333,37.609239,317.499,1.756,-1.737
Kepler-261 c,291.3647333,37.609239,317.499,1.756,-1.737
Kepler-262 b,290.7287168,37.2526575,613.129,7.599,-7.599
Kepler-262 c,290.7287168,37.2526575,613.129,7.599,-7.599
Kepler-263 b,292.4698022,37.5677941,754.747,16.038,-16.038
Kepler-263 c,292.4698022,37.5677941,754.747,16.038,-16.038
Kepler-264 b,292.044628,37.3761861,942.173,18.079,-17.423
Kepler-264 c,292.044628,37.3761861,942.173,18.079,-17.423
Kepler-265 b,290.5104788,41.244743,1280.25,47.9,-44.62
Kepler-265 c,290.5104788,41.244743,1280.25,47.9,-44.62
Kepler-265 d,290.5104788,41.244743,1280.25,47.9,-44.62
Kepler-265 e,290.5104788,41.244743,1280.25,47.9,-44.62
Kepler-266 b,294.4843821,44.1669355,1370.79,56.78,-52.52
Kepler-266 c,294.4843821,44.1669355,1370.79,56.78,-52.52
Kepler-267 b,299.8305655,47.1575741,264.993,2.4925,-2.4925
Kepler-267 c,299.8305655,47.1575741,264.993,2.4925,-2.4925
Kepler-267 d,299.8305655,47.1575741,264.993,2.4925,-2.4925
Kepler-268 b,291.9761559,38.0550327,851.87,11.63,-11.63
Kepler-268 c,291.9761559,38.0550327,851.87,11.63,-11.63
Kepler-269 b,290.2151459,41.775981,2257.32,190.15,-163.35
Kepler-269 c,290.2151459,41.775981,2257.32,190.15,-163.35
Kepler-27 b,292.2367608,41.085871,1044.36,39.645,-39.645
Kepler-27 c,292.2367608,41.085871,1044.36,39.645,-39.645
Kepler-27 d,292.2367608,41.085871,1044.36,39.645,-39.645
Kepler-270 b,282.2001207,44.4222795,948.781,13.019,-12.677
Kepler-270 c,282.2001207,44.4222795,948.781,13.019,-12.677
Kepler-271 b,283.0029316,44.284108,404.542,3.848,-3.777
Kepler-271 c,283.0029316,44.284108,404.542,3.848,-3.777
Kepler-271 d,283.0029316,44.284108,404.542,3.848,-3.777
Kepler-272 b,299.1275257,47.5938319,889.608,13.909,-13.909
Kepler-272 c,299.1275257,47.5938319,889.608,13.909,-13.909
Kepler-272 d,299.1275257,47.5938319,889.608,13.909,-13.909
Kepler-273 b,291.3021458,47.6976573,713.964,11.293,-10.952
Kepler-273 c,291.3021458,47.6976573,713.964,11.293,-10.952
Kepler-274 b,292.9227926,38.4772173,1333.62,42.77,-42.77
Kepler-274 c,292.9227926,38.4772173,1333.62,42.77,-42.77
Kepler-275 b,292.4797004,38.5149018,2034.25,140.82,-124
Kepler-275 c,292.4797004,38.5149018,2034.25,140.82,-124
Kepler-275 d,292.4797004,38.5149018,2034.25,140.82,-124
Kepler-276 b,293.568197,39.0363123,1144.86,46.15,-42.76
Kepler-276 c,293.568197,39.0363123,1144.86,46.15,-42.76
Kepler-276 d,293.568197,39.0363123,1144.86,46.15,-42.76
Kepler-277 b,286.5831894,39.0772582,976.643,15.738,-15.254
Kepler-277 c,286.5831894,39.0772582,976.643,15.738,-15.254
Kepler-278 b,290.1072124,38.7022694,443.03,6.2675,-6.2675
Kepler-278 c,290.1072124,38.7022694,443.03,6.2675,-6.2675
Kepler-279 b,287.391295,42.194822,1037.4,21.55,-21.55
Kepler-279 c,287.391295,42.194822,1037.4,21.55,-21.55
Kepler-279 d,287.391295,42.194822,1037.4,21.55,-21.55
Kepler-28 b,292.1370409,42.4294835,438.359,4.6705,-4.6705
Kepler-28 c,292.1370409,42.4294835,438.359,4.6705,-4.6705
Kepler-280 b,291.3905325,42.1804735,780.361,11.302,-11.302
Kepler-280 c,291.3905325,42.1804735,780.361,11.302,-11.302
Kepler-281 b,294.1081465,44.7706524,1745.45,104.77,-93.73
Kepler-281 c,294.1081465,44.7706524,1745.45,104.77,-93.73
Kepler-281 d,294.1081465,44.7706524,1745.45,104.77,-93.73
Kepler-282 b,284.6772402,44.7976401,1337.61,44.61,-41.87
Kepler-282 c,284.6772402,44.7976401,1337.61,44.61,-41.87
Kepler-282 d,284.6772402,44.7976401,1337.61,44.61,-41.87
Kepler-282 e,284.6772402,44.7976401,1337.61,44.61,-41.87
Kepler-283 b,293.6137413,47.838938,468.094,7.94,-7.684
Kepler-283 c,293.6137413,47.838938,468.094,7.94,-7.684
Kepler-284 b,293.1465698,47.7297053,1031.95,33.35,-31.36
Kepler-284 c,293.1465698,47.7297053,1031.95,33.35,-31.36
Kepler-285 b,291.3908469,48.0655392,824.31,16.001,-15.413
Kepler-285 c,291.3908469,48.0655392,824.31,16.001,-15.413
Kepler-286 b,290.6761874,48.2942362,1226.85,116.71,-98.41
Kepler-286 c,290.6761874,48.2942362,1226.85,116.71,-98.41
Kepler-286 d,290.6761874,48.2942362,1226.85,116.71,-98.41
Kepler-286 e,290.6761874,48.2942362,1226.85,116.71,-98.41
Kepler-287 b,290.9274282,48.4434588,835.86,15.1005,-15.1005
Kepler-287 c,290.9274282,48.4434588,835.86,15.1005,-15.1005
Kepler-288 b,288.9163997,39.5947523,1194.15,34.44,-32.59
Kepler-288 c,288.9163997,39.5947523,1194.15,34.44,-32.59
Kepler-288 d,288.9163997,39.5947523,1194.15,34.44,-32.59
Kepler-289 b,297.4653351,42.8828517,704.438,8.809,-8.809
Kepler-289 c,297.4653351,42.8828517,704.438,8.809,-8.809
Kepler-289 d,297.4653351,42.8828517,704.438,8.809,-8.809
Kepler-29 b,298.348382,47.4913021,832.532,26.3765,-26.3765
Kepler-29 c,298.348382,47.4913021,832.532,26.3765,-26.3765
Kepler-290 b,286.4100307,42.6815137,694.627,14.518,-13.946
Kepler-290 c,286.4100307,42.6815137,694.627,14.518,-13.946
Kepler-290 d,286.4100307,42.6815137,694.627,14.518,-13.946
Kepler-291 b,287.9163029,42.4372666,1786.48,115.5,-102.53
Kepler-291 c,287.9163029,42.4372666,1786.48,115.5,-102.53
Kepler-292 b,295.7661979,42.4242822,1056.48,45.79,-42.19
Kepler-292 c,295.7661979,42.4242822,1056.48,45.79,-42.19
Kepler-292 d,295.7661979,42.4242822,1056.48,45.79,-42.19
Kepler-292 e,295.7661979,42.4242822,1056.48,45.79,-42.19
Kepler-292 f,295.7661979,42.4242822,1056.48,45.79,-42.19
Kepler-293 b,286.3580611,42.4064917,974.633,23.282,-22.238
Kepler-293 c,286.3580611,42.4064917,974.633,23.282,-22.238
Kepler-294 b,287.3920392,46.0592578,1357.01,60,-55.2
Kepler-294 c,287.3920392,46.0592578,1357.01,60,-55.2
Kepler-295 b,285.3458383,45.3677754,1699.19,73.32,-67.61
Kepler-295 c,285.3458383,45.3677754,1699.19,73.32,-67.61
Kepler-295 d,285.3458383,45.3677754,1699.19,73.32,-67.61
Kepler-297 b,283.2091605,48.7776156,692.14,8.083,-7.901
Kepler-297 c,283.2091605,48.7776156,692.14,8.083,-7.901
Kepler-297 d,283.2091605,48.7776156,692.14,8.083,-7.901
Kepler-298 b,283.0398448,48.8253303,518.204,7.04,-6.857
Kepler-298 c,283.0398448,48.8253303,518.204,7.04,-6.857
Kepler-298 d,283.0398448,48.8253303,518.204,7.04,-6.857
Kepler-299 b,283.2070156,48.5805222,1052.24,26.76,-25.48
Kepler-299 c,283.2070156,48.5805222,1052.24,26.76,-25.48
Kepler-299 d,283.2070156,48.5805222,1052.24,26.76,-25.48
Kepler-299 e,283.2070156,48.5805222,1052.24,26.76,-25.48
Kepler-30 b,285.2836483,38.9472625,914.221,27.0815,-27.0815
Kepler-30 c,285.2836483,38.9472625,914.221,27.0815,-27.0815
Kepler-30 d,285.2836483,38.9472625,914.221,27.0815,-27.0815
Kepler-300 b,295.2886934,48.5997243,1098.45,19.84,-19.16
Kepler-300 c,295.2886934,48.5997243,1098.45,19.84,-19.16
Kepler-301 b,283.982904,49.2329512,719.166,10.3705,-10.3705
Kepler-301 c,283.982904,49.2329512,719.166,10.3705,-10.3705
Kepler-301 d,283.982904,49.2329512,719.166,10.3705,-10.3705
Kepler-302 b,294.3169307,43.6292436,1402.58,56.98,-56.98
Kepler-302 c,294.3169307,43.6292436,1402.58,56.98,-56.98
Kepler-303 b,283.1354742,43.6567036,209.738,0.9345,-0.9345
Kepler-303 c,283.1354742,43.6567036,209.738,0.9345,-0.9345
Kepler-304 b,294.4418031,40.5575408,434.684,5.295,-5.171
Kepler-304 c,294.4418031,40.5575408,434.684,5.295,-5.171
Kepler-304 d,294.4418031,40.5575408,434.684,5.295,-5.171
Kepler-304 e,294.4418031,40.5575408,434.684,5.295,-5.171
Kepler-305 b,299.2242557,40.343167,868.477,26.64,-25.126
Kepler-305 c,299.2242557,40.343167,868.477,26.64,-25.126
Kepler-305 d,299.2242557,40.343167,868.477,26.64,-25.126
Kepler-305 e,299.2242557,40.343167,868.477,26.64,-25.126
Kepler-306 b,288.5387145,40.6160545,775.679,18.881,-18.02
Kepler-306 c,288.5387145,40.6160545,775.679,18.881,-18.02
Kepler-306 d,288.5387145,40.6160545,775.679,18.881,-18.02
Kepler-306 e,288.5387145,40.6160545,775.679,18.881,-18.02
Kepler-307 b,297.7950939,40.4176403,575.581,5.261,-5.167
Kepler-307 c,297.7950939,40.4176403,575.581,5.261,-5.167
Kepler-308 b,295.7852423,40.4395753,1335.92,76.98,-69.15
Kepler-308 c,295.7852423,40.4395753,1335.92,76.98,-69.15
Kepler-309 b,297.5098911,46.9614121,544.568,5.874,-5.874
Kepler-309 c,297.5098911,46.9614121,544.568,5.874,-5.874
Kepler-31 b,294.0230229,45.8530535,1664.64,64.34,-64.34
Kepler-31 c,294.0230229,45.8530535,1664.64,64.34,-64.34
Kepler-31 d,294.0230229,45.8530535,1664.64,64.34,-64.34
Kepler-310 b,288.839278,46.9867472,602.268,7.031,-6.873
Kepler-310 c,288.839278,46.9867472,602.268,7.031,-6.873
Kepler-310 d,288.839278,46.9867472,602.268,7.031,-6.873
Kepler-311 b,282.0612731,47.0854984,778.654,9.2165,-9.2165
Kepler-311 c,282.0612731,47.0854984,778.654,9.2165,-9.2165
Kepler-311 d,282.0612731,47.0854984,778.654,9.2165,-9.2165
Kepler-312 b,298.3957687,42.4597712,797.72,14.083,-13.611
Kepler-312 c,298.3957687,42.4597712,797.72,14.083,-13.611
Kepler-314 b,294.6741507,42.0756037,268.881,1.78,-1.758
Kepler-314 c,294.6741507,42.0756037,268.881,1.78,-1.758
Kepler-315 b,298.0230967,43.3634761,1160.63,35.42,-35.42
Kepler-315 c,298.0230967,43.3634761,1160.63,35.42,-35.42
Kepler-316 b,290.825835,44.1838993,384.938,3.914,-3.837
Kepler-316 c,290.825835,44.1838993,384.938,3.914,-3.837
Kepler-317 b,294.9438822,39.0320499,940.584,26.129,-24.777
Kepler-317 c,294.9438822,39.0320499,940.584,26.129,-24.777
Kepler-318 b,298.4828337,46.7936357,489.141,3.239,-3.198
Kepler-318 c,298.4828337,46.7936357,489.141,3.239,-3.198
Kepler-319 b,288.8119782,39.7706431,503.436,4.7775,-4.7775
Kepler-319 c,288.8119782,39.7706431,503.436,4.7775,-4.7775
Kepler-319 d,288.8119782,39.7706431,503.436,4.7775,-4.7775
Kepler-32 b,297.8423073,46.5743595,323.847,3.4025,-3.4025
Kepler-32 c,297.8423073,46.5743595,323.847,3.4025,-3.4025
Kepler-32 d,297.8423073,46.5743595,323.847,3.4025,-3.4025
Kepler-32 e,297.8423073,46.5743595,323.847,3.4025,-3.4025
Kepler-32 f,297.8423073,46.5743595,323.847,3.4025,-3.4025
Kepler-320 b,293.2135155,46.1751457,826.613,10.595,-10.595
Kepler-320 c,293.2135155,46.1751457,826.613,10.595,-10.595
Kepler-321 b,294.4536991,44.1457626,384.542,3.389,-3.331
Kepler-321 c,294.4536991,44.1457626,384.542,3.389,-3.331
Kepler-322 b,281.3487514,44.2952525,400.48,2.637,-2.604
Kepler-322 c,281.3487514,44.2952525,400.48,2.637,-2.604
Kepler-323 b,291.3822988,38.1274595,454.883,6.637,-6.452
Kepler-323 c,291.3822988,38.1274595,454.883,6.637,-6.452
Kepler-324 b,286.4714473,49.6490933,501.574,3.681,-3.629
Kepler-324 c,286.4714473,49.6490933,501.574,3.681,-3.629
Kepler-324 e,286.4714473,49.6490933,501.574,3.681,-3.629
Kepler-325 b,289.8354219,49.825607,823.242,14.211,-14.211
Kepler-325 c,289.8354219,49.825607,823.242,14.211,-14.211
Kepler-325 d,289.8354219,49.825607,823.242,14.211,-14.211
Kepler-326 b,294.3255898,46.0022646,487.675,10.683,-10.683
Kepler-326 c,294.3255898,46.0022646,487.675,10.683,-10.683
Kepler-326 d,294.3255898,46.0022646,487.675,10.683,-10.683
Kepler-327 b,292.6422963,44.0876251,241.987,1.469,-1.469
Kepler-327 c,292.6422963,44.0876251,241.987,1.469,-1.469
Kepler-327 d,292.6422963,44.0876251,241.987,1.469,-1.469
Kepler-328 b,295.8092756,40.0084866,2213.19,162.25,-141.85
Kepler-328 c,295.8092756,40.0084866,2213.19,162.25,-141.85
Kepler-329 b,299.2681646,45.2272852,439.719,7.18,-6.956
Kepler-329 c,299.2681646,45.2272852,439.719,7.18,-6.956
Kepler-33 b,289.0775348,46.0051696,1209.16,22.195,-22.195
Kepler-33 c,289.0775348,46.0051696,1209.16,22.195,-22.195
Kepler-33 d,289.0775348,46.0051696,1209.16,22.195,-22.195
Kepler-33 e,289.0775348,46.0051696,1209.16,22.195,-22.195
Kepler-33 f,289.0775348,46.0051696,1209.16,22.195,-22.195
Kepler-330 b,288.4474035,44.8017616,717.527,14.067,-13.546
Kepler-330 c,288.4474035,44.8017616,717.527,14.067,-13.546
Kepler-331 b,291.8343455,39.3073462,580.119,12.249,-12.249
Kepler-331 c,291.8343455,39.3073462,580.119,12.249,-12.249
Kepler-331 d,291.8343455,39.3073462,580.119,12.249,-12.249
Kepler-332 b,286.6627811,47.4136938,344.19,1.817,-1.799
Kepler-332 c,286.6627811,47.4136938,344.19,1.817,-1.799
Kepler-332 d,286.6627811,47.4136938,344.19,1.817,-1.799
Kepler-333 b,292.2861201,40.9135429,324.413,2.1495,-2.1495
Kepler-333 c,292.2861201,40.9135429,324.413,2.1495,-2.1495
Kepler-334 b,287.1406177,47.1151153,426.59,4.496,-4.405
Kepler-334 c,287.1406177,47.1151153,426.59,4.496,-4.405
Kepler-334 d,287.1406177,47.1151153,426.59,4.496,-4.405
Kepler-335 b,296.0642944,45.4285986,1278.97,28.805,-28.805
Kepler-335 c,296.0642944,45.4285986,1278.97,28.805,-28.805
Kepler-337 b,290.0605123,47.1639533,677.975,9.421,-9.171
Kepler-337 c,290.0605123,47.1639533,677.975,9.421,-9.171
Kepler-338 b,282.9790593,40.7844188,552.798,6.803,-6.643
Kepler-338 c,282.9790593,40.7844188,552.798,6.803,-6.643
Kepler-338 d,282.9790593,40.7844188,552.798,6.803,-6.643
Kepler-338 e,282.9790593,40.7844188,552.798,6.803,-6.643
Kepler-339 b,293.351701,48.4445922,616.637,9.3395,-9.3395
Kepler-339 c,293.351701,48.4445922,616.637,9.3395,-9.3395
Kepler-339 d,293.351701,48.4445922,616.637,9.3395,-9.3395
Kepler-34 b,296.4358022,44.6415369,1800.82,87.53,-79.9
Kepler-340 b,295.933471,40.3005515,808.762,19.911,-18.993
Kepler-340 c,295.933471,40.3005515,808.762,19.911,-18.993
Kepler-341 b,289.8615609,43.4727412,1047.03,20.51,-19.76
Kepler-341 c,289.8615609,43.4727412,1047.03,20.51,-19.76
Kepler-341 d,289.8615609,43.4727412,1047.03,20.51,-19.76
Kepler-341 e,289.8615609,43.4727412,1047.03,20.51,-19.76
Kepler-342 b,292.6780488,46.7266813,781.611,9.729,-9.498
Kepler-342 c,292.6780488,46.7266813,781.611,9.729,-9.498
Kepler-342 d,292.6780488,46.7266813,781.611,9.729,-9.498
Kepler-342 e,292.6780488,46.7266813,781.611,9.729,-9.498
Kepler-343 b,291.960662,42.4329567,927.193,18.808,-18.808
Kepler-343 c,291.960662,42.4329567,927.193,18.808,-18.808
Kepler-344 b,292.4996101,46.3243406,1002.94,29.7325,-29.7325
Kepler-344 c,292.4996101,46.3243406,1002.94,29.7325,-29.7325
Kepler-346 b,288.0119248,46.1176003,984.105,26.765,-25.411
Kepler-346 c,288.0119248,46.1176003,984.105,26.765,-25.411
Kepler-347 b,289.1995995,49.3056404,1298.88,28.87,-27.66
Kepler-347 c,289.1995995,49.3056404,1298.88,28.87,-27.66
Kepler-347 d,289.1995995,49.3056404,1298.88,28.87,-27.66
Kepler-348 b,297.2550814,40.5483883,570.783,8.034,-7.818
Kepler-348 c,297.2550814,40.5483883,570.783,8.034,-7.818
Kepler-349 b,293.6764689,44.6155972,940.724,18.79,-18.79
Kepler-349 c,293.6764689,44.6155972,940.724,18.79,-18.79
Kepler-35 b,294.496955,46.6896733,1819.17,120.96,-107.03
Kepler-350 b,285.4195845,39.7061009,956.859,19.8105,-19.8105
Kepler-350 c,285.4195845,39.7061009,956.859,19.8105,-19.8105
Kepler-350 d,285.4195845,39.7061009,956.859,19.8105,-19.8105
Kepler-351 b,286.4527949,42.6577891,1083.91,43.57,-40.38
Kepler-351 c,286.4527949,42.6577891,1083.91,43.57,-40.38
Kepler-351 d,286.4527949,42.6577891,1083.91,43.57,-40.38
Kepler-352 b,299.8966237,46.0519022,252.733,1.399,-1.383
Kepler-352 c,299.8966237,46.0519022,252.733,1.399,-1.383
Kepler-352 d,299.8966237,46.0519022,252.733,1.399,-1.383
Kepler-353 b,296.8565596,41.7580749,384.694,4.945,-4.945
Kepler-353 c,296.8565596,41.7580749,384.694,4.945,-4.945
Kepler-354 b,285.7515347,41.3356739,554.064,7.994,-7.774
Kepler-354 c,285.7515347,41.3356739,554.064,7.994,-7.774
Kepler-354 d,285.7515347,41.3356739,554.064,7.994,-7.774
Kepler-355 b,285.7994917,42.8117427,1432.17,48.89,-45.82
Kepler-355 c,285.7994917,42.8117427,1432.17,48.89,-45.82
Kepler-356 b,292.4210998,37.6827919,707.559,10.503,-10.205
Kepler-356 c,292.4210998,37.6827919,707.559,10.503,-10.205
Kepler-357 b,291.2429746,44.0086337,688.573,14.518,-13.941
Kepler-357 c,291.2429746,44.0086337,688.573,14.518,-13.941
Kepler-357 d,291.2429746,44.0086337,688.573,14.518,-13.941
Kepler-358 b,293.2302333,48.2813901,1101.1,40.24,-40.24
Kepler-358 c,293.2302333,48.2813901,1101.1,40.24,-40.24
Kepler-359 b,293.2936129,42.1963497,1443.21,81.51,-73.38
Kepler-359 c,293.2936129,42.1963497,1443.21,81.51,-73.38
Kepler-359 d,293.2936129,42.1963497,1443.21,81.51,-73.38
Kepler-36 b,291.2501859,49.2318073,527.956,6.105,-5.969
Kepler-36 c,291.2501859,49.2318073,527.956,6.105,-5.969
Kepler-360 b,286.2847077,44.7815817,876.044,15.581,-15.054
Kepler-360 c,286.2847077,44.7815817,876.044,15.581,-15.054
Kepler-361 b,296.8034146,46.7411011,930.32,15.496,-15.496
Kepler-361 c,296.8034146,46.7411011,930.32,15.496,-15.496
Kepler-362 b,291.771603,47.5299192,1090.51,54.49,-54.49
Kepler-362 c,291.771603,47.5299192,1090.51,54.49,-54.49
Kepler-363 b,283.1920779,41.3054172,762.596,7.25,-7.118
Kepler-363 c,283.1920779,41.3054172,762.596,7.25,-7.118
Kepler-363 d,283.1920779,41.3054172,762.596,7.25,-7.118
Kepler-364 b,281.5699998,47.3986233,891.462,9.894,-9.894
Kepler-364 c,281.5699998,47.3986233,891.462,9.894,-9.894
Kepler-366 b,296.8520316,49.0844359,1856.28,106.48,-95.72
Kepler-366 c,296.8520316,49.0844359,1856.28,106.48,-95.72
Kepler-367 b,297.292558,49.9817499,188.027,0.86,-0.854
Kepler-367 c,297.292558,49.9817499,188.027,0.86,-0.854
Kepler-368 b,291.880018,45.3878419,770.978,13.886,-13.411
Kepler-368 c,291.880018,45.3878419,770.978,13.886,-13.411
Kepler-37 b,284.0592503,44.5183733,63.9207,0.1196,-0.1191
Kepler-37 c,284.0592503,44.5183733,63.9207,0.1196,-0.1191
Kepler-37 d,284.0592503,44.5183733,63.9207,0.1196,-0.1191
Kepler-37 e,284.0592503,44.5183733,63.9207,0.1196,-0.1191
Kepler-370 b,292.1710683,40.9162381,1167.94,35.395,-35.395
Kepler-370 c,292.1710683,40.9162381,1167.94,35.395,-35.395
Kepler-371 b,292.3264835,38.6575441,813.192,12.4225,-12.4225
Kepler-371 c,292.3264835,38.6575441,813.192,12.4225,-12.4225
Kepler-372 b,291.2562253,49.2589288,1493.95,50.96,-47.76
Kepler-372 c,291.2562253,49.2589288,1493.95,50.96,-47.76
Kepler-372 d,291.2562253,49.2589288,1493.95,50.96,-47.76
Kepler-373 b,289.3879904,50.5970115,1090.45,22.5,-22.5
Kepler-373 c,289.3879904,50.5970115,1090.45,22.5,-22.5
Kepler-374 b,294.1378921,42.3704075,1265.61,34.84,-34.84
Kepler-374 c,294.1378921,42.3704075,1265.61,34.84,-34.84
Kepler-374 d,294.1378921,42.3704075,1265.61,34.84,-34.84
Kepler-375 b,288.6178715,48.0983639,1238.81,54.45,-50.12
Kepler-375 c,288.6178715,48.0983639,1238.81,54.45,-50.12
Kepler-376 b,291.6071451,38.4103192,923.067,16.189,-16.189
Kepler-376 c,291.6071451,38.4103192,923.067,16.189,-16.189
Kepler-377 b,295.4220717,38.7356737,823.804,12.578,-12.211
Kepler-377 c,295.4220717,38.7356737,823.804,12.578,-12.211
Kepler-378 b,294.9489697,46.4388673,152.094,0.43,-0.427
Kepler-378 c,294.9489697,46.4388673,152.094,0.43,-0.427
Kepler-379 b,295.7010981,38.9458209,731.274,7.264,-7.126
Kepler-379 c,295.7010981,38.9458209,731.274,7.264,-7.126
Kepler-38 b,286.830312,42.2791434,1174.59,20.53,-19.85
Kepler-380 b,282.3947017,48.7591334,813.713,14.549,-14.055
Kepler-380 c,282.3947017,48.7591334,813.713,14.549,-14.055
Kepler-381 b,285.1828685,43.8310283,267.323,1.708,-1.687
Kepler-381 c,285.1828685,43.8310283,267.323,1.708,-1.687
